"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"HCB004",1/13/2015,,30.5,29.49,10.37,22.59,0.4,2.5,2.8,88.0,(9999.0)
"HCB004",1/13/2015,,31.0,29.49,10.37,22.59,0.4,2.5,2.8,87.9,(9999.0)
"HCB004",1/13/2015,,31.5,29.49,10.37,22.60,0.4,2.5,2.8,87.9,(9999.0)
"HCB004",1/13/2015,,32.0,29.49,10.37,22.60,0.4,2.5,2.7,87.9,(9999.0)
"HCB004",1/13/2015,,32.5,29.49,10.37,22.60,0.4,2.5,2.7,87.8,(9999.0)
"HCB004",1/13/2015,,33.0,29.49,10.37,22.60,0.4,2.5,2.7,88.1,(9999.0)
"HCB004",1/13/2015,,33.5,29.50,10.37,22.60,0.4,2.5,2.7,88.2,(9999.0)
"HCB004",1/13/2015,,34.0,29.50,10.36,22.60,0.4,2.4,2.6,88.3,(9999.0)
"HCB004",1/13/2015,,34.5,29.50,10.34,22.61,0.4,2.3,2.5,87.4,(9999.0)
"HCB004",1/13/2015,,35.0,29.50,10.34,22.61,0.4,2.2,2.4,86.5,(9999.0)
"HCB004",1/13/2015,,35.5,29.51,10.33,22.61,0.4,2.1,2.3,85.5,(9999.0)
"HCB004",1/13/2015,,36.0,29.54,10.35,22.63,0.4,2.1,2.2,84.6,(9999.0)
"HCB004",1/13/2015,,36.5,29.54,10.35,22.64,0.4,2.0,2.2,84.0,(9999.0)
"HCB004",1/13/2015,,37.0,29.54,10.34,22.64,0.4,2.0,2.2,82.8,(9999.0)
"HCB004",1/13/2015,,37.5,29.55,10.34,22.64,0.4,1.9,2.1,81.9,(9999.0)
"HCB004",1/13/2015,,38.0,29.55,10.34,22.65,0.5,1.9,2.1,81.1,(9999.0)
"HCB004",1/13/2015,,38.5,29.55,10.34,22.65,0.5,1.9,2.1,79.8,(9999.0)
"HCB004",1/13/2015,,39.0,29.56,10.35,22.65,0.5,1.9,2.1,78.6,(9999.0)
"HCB004",1/13/2015,,39.5,29.57,10.35,22.66,0.5,1.9,2.1,77.7,(9999.0)
"HCB004",1/13/2015,,40.0,29.57,10.35,22.66,0.5,1.9,2.1,77.0,(9999.0)
"HCB004",1/13/2015,,40.5,29.57,10.35,22.66,0.5,1.9,2.1,76.1,(9999.0)
"HCB004",1/13/2015,,41.0,29.58,10.36,22.66,0.5,1.9,2.1,75.6,(9999.0)
"HCB004",1/13/2015,,41.5,29.59,10.36,22.67,0.5,2.0,2.1,75.6,(9999.0)
"HCB004",1/13/2015,,42.0,29.60,10.36,22.68,0.4,2.0,2.2,75.7,(9999.0)
"HCB004",1/13/2015,,42.5,29.60,10.36,22.68,0.4,2.0,2.2,74.8,(9999.0)
"HCB004",1/13/2015,,43.0,29.60,10.36,22.68,0.4,2.0,2.2,73.7,(9999.0)
"HCB004",1/13/2015,,43.5,29.60,10.36,22.68,0.5,2.0,2.2,72.9,(9999.0)
"HCB004",1/13/2015,,44.0,29.60,10.36,22.68,0.5,2.0,2.2,72.2,(9999.0)
"HCB004",1/13/2015,,44.5,29.60,10.36,22.68,0.5,2.0,2.1,71.8,(9999.0)
"HCB004",1/13/2015,,45.0,29.60,10.36,22.68,0.4,2.0,2.1,71.3,(9999.0)
"HCB004",1/13/2015,,45.5,29.60,10.36,22.68,0.5,2.0,2.1,70.9,(9999.0)
"HCB004",1/13/2015,,46.0,29.60,10.37,22.68,0.5,2.0,2.1,70.6,(9999.0)
"HCB004",1/13/2015,,46.5,29.61,10.37,22.69,0.5,2.0,2.1,70.5,(9999.0)
"HCB004",1/13/2015,,47.0,29.62,10.37,22.69,0.5,2.0,2.1,70.2,(9999.0)
"HCB004",1/13/2015,,47.5,29.62,10.37,22.69,0.5,1.9,2.1,69.5,(9999.0)
"HCB004",1/13/2015,,48.0,29.62,10.37,22.69,0.5,1.9,2.1,69.0,(9999.0)
"HCB004",1/13/2015,,48.5,29.62,10.37,22.69,0.5,1.9,2.1,68.6,(9999.0)
"HCB004",1/13/2015,,49.0,29.62,10.37,22.70,0.5,1.9,2.1,67.4,(9999.0)
"HCB004",1/13/2015,,49.5,29.62,10.37,22.70,0.5,1.9,2.1,65.8,(9999.0)
"HCB004",1/13/2015,,50.0,29.62,10.37,22.70,0.5,1.9,2.1,65.0,(9999.0)
"HCB004",1/13/2015,,50.5,29.63,10.37,22.70,0.5,1.9,2.1,59.1,(9999.0)
