"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"GOR001",1/22/2015,,30.0,28.55,9.86,21.94,0.9,6.9,7.5,86.2,(9999.0)
"GOR001",1/22/2015,,30.5,28.55,9.86,21.94,0.9,6.9,7.5,86.4,(9999.0)
"GOR001",1/22/2015,,31.0,28.55,9.86,21.94,0.9,6.9,7.5,86.2,(9999.0)
"GOR001",1/22/2015,,31.5,28.55,9.86,21.94,0.9,6.9,7.5,86.2,(9999.0)
"GOR001",1/22/2015,,32.0,28.55,9.86,21.94,0.9,6.9,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,32.5,28.55,9.86,21.94,0.9,6.9,7.5,86.3,(9999.0)
"GOR001",1/22/2015,,33.0,28.55,9.86,21.94,0.9,6.8,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,33.5,28.55,9.86,21.94,0.9,6.9,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,34.0,28.55,9.86,21.95,0.9,6.9,7.5,86.0,(9999.0)
"GOR001",1/22/2015,,34.5,28.55,9.86,21.95,0.9,6.8,7.5,86.2,(9999.0)
"GOR001",1/22/2015,,35.0,28.55,9.86,21.95,0.9,6.8,7.5,86.2,(9999.0)
"GOR001",1/22/2015,,35.5,28.56,9.87,21.95,0.9,6.9,7.5,86.3,(9999.0)
"GOR001",1/22/2015,,36.0,28.56,9.87,21.95,0.9,6.9,7.5,86.2,(9999.0)
"GOR001",1/22/2015,,36.5,28.56,9.87,21.95,1.0,6.8,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,37.0,28.56,9.87,21.95,1.0,6.8,7.5,86.3,(9999.0)
"GOR001",1/22/2015,,37.5,28.56,9.87,21.95,1.0,6.8,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,38.0,28.56,9.87,21.95,0.9,6.8,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,38.5,28.56,9.87,21.95,0.9,6.8,7.5,86.1,(9999.0)
"GOR001",1/22/2015,,39.0,28.56,9.87,21.95,0.9,6.8,7.5,86.1,(9999.0)
