"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"HCB003",1/13/2015,,1.0,22.08,9.12,17.01,3.0,8.0,8.7,84.3,(9999.0)
"HCB003",1/13/2015,,1.5,24.22,9.06,18.69,2.8,7.9,8.6,88.1,(9999.0)
"HCB003",1/13/2015,,2.0,25.10,8.94,19.39,2.8,7.9,8.6,88.6,(9999.0)
"HCB003",1/13/2015,,2.5,25.37,8.96,19.59,3.0,7.9,8.6,88.5,(9999.0)
"HCB003",1/13/2015,,3.0,25.71,9.06,19.85,3.2,7.9,8.6,88.3,(9999.0)
"HCB003",1/13/2015,,3.5,25.94,9.15,20.01,3.3,7.8,8.5,90.4,(9999.0)
"HCB003",1/13/2015,,4.0,26.04,9.20,20.08,3.4,7.8,8.5,91.9,(9999.0)
"HCB003",1/13/2015,,4.5,26.36,9.30,20.32,3.3,7.7,8.4,92.6,(9999.0)
"HCB003",1/13/2015,,5.0,26.78,9.50,20.61,3.2,7.5,8.2,92.7,(9999.0)
"HCB003",1/13/2015,,5.5,27.29,9.75,20.98,3.1,7.3,8.0,92.6,(9999.0)
"HCB003",1/13/2015,,6.0,27.47,9.79,21.11,2.9,7.1,7.7,93.1,(9999.0)
"HCB003",1/13/2015,,6.5,27.66,9.82,21.26,2.7,6.9,7.5,93.9,(9999.0)
"HCB003",1/13/2015,,7.0,27.78,9.87,21.34,2.5,6.8,7.4,94.2,(9999.0)
"HCB003",1/13/2015,,7.5,27.93,9.90,21.46,2.3,6.6,7.2,94.6,(9999.0)
"HCB003",1/13/2015,,8.0,28.01,9.90,21.52,2.1,6.5,7.1,95.0,(9999.0)
"HCB003",1/13/2015,,8.5,28.18,9.93,21.64,2.0,6.4,7.0,95.0,(9999.0)
"HCB003",1/13/2015,,9.0,28.25,9.94,21.70,1.9,6.3,6.9,94.9,(9999.0)
"HCB003",1/13/2015,,9.5,28.28,9.95,21.72,1.8,6.2,6.8,94.9,(9999.0)
"HCB003",1/13/2015,,10.0,28.33,9.95,21.75,1.7,6.2,6.7,95.0,(9999.0)
"HCB003",1/13/2015,,10.5,28.35,9.95,21.77,1.6,6.1,6.7,95.1,(9999.0)
"HCB003",1/13/2015,,11.0,28.40,9.94,21.82,1.5,6.1,6.7,95.1,(9999.0)
"HCB003",1/13/2015,,11.5,28.49,9.94,21.89,1.5,6.0,6.6,95.1,(9999.0)
"HCB003",1/13/2015,,12.0,28.61,9.96,21.97,1.4,6.0,6.5,95.2,(9999.0)
"HCB003",1/13/2015,,12.5,28.72,9.99,22.05,1.3,5.9,6.4,95.2,(9999.0)
"HCB003",1/13/2015,,13.0,28.82,9.95,22.14,1.2,5.8,6.4,95.2,(9999.0)
"HCB003",1/13/2015,,13.5,28.86,9.92,22.17,1.1,5.8,6.3,95.2,(9999.0)
"HCB003",1/13/2015,,14.0,28.90,9.92,22.21,1.0,5.8,6.3,95.1,(9999.0)
"HCB003",1/13/2015,,14.5,28.96,10.00,22.24,0.9,5.7,6.2,95.1,(9999.0)
"HCB003",1/13/2015,,15.0,28.99,10.01,22.26,0.8,5.7,6.2,95.1,(9999.0)
"HCB003",1/13/2015,,15.5,29.01,10.01,22.28,0.8,5.6,6.1,95.2,(9999.0)
"HCB003",1/13/2015,,16.0,29.03,10.00,22.30,0.7,5.6,6.1,95.2,(9999.0)
"HCB003",1/13/2015,,16.5,29.06,10.01,22.31,0.7,5.5,6.0,95.2,(9999.0)
"HCB003",1/13/2015,,17.0,29.09,10.01,22.34,0.6,5.5,6.0,95.1,(9999.0)
"HCB003",1/13/2015,,17.5,29.11,9.98,22.36,0.6,5.5,6.0,95.1,(9999.0)
"HCB003",1/13/2015,,18.0,29.12,9.96,22.37,0.6,5.5,6.0,95.0,(9999.0)
"HCB003",1/13/2015,,18.5,29.14,9.97,22.38,0.6,5.5,6.0,94.9,(9999.0)
"HCB003",1/13/2015,,19.0,29.16,9.99,22.39,0.6,5.5,6.0,94.7,(9999.0)
"HCB003",1/13/2015,,19.5,29.17,9.99,22.41,0.6,5.5,6.0,94.7,(9999.0)
"HCB003",1/13/2015,,20.0,29.19,9.98,22.42,0.6,5.5,6.0,94.7,(9999.0)
"HCB003",1/13/2015,,20.5,29.20,9.98,22.43,0.5,5.5,6.0,94.6,(9999.0)
"HCB003",1/13/2015,,21.0,29.21,9.99,22.44,0.5,5.4,5.9,94.5,(9999.0)
"HCB003",1/13/2015,,21.5,29.23,10.02,22.45,0.5,5.4,5.9,94.5,(9999.0)
"HCB003",1/13/2015,,22.0,29.24,10.03,22.45,0.5,5.4,5.9,94.5,(9999.0)
"HCB003",1/13/2015,,22.5,29.25,10.04,22.46,0.5,5.4,5.9,94.5,(9999.0)
"HCB003",1/13/2015,,23.0,29.27,10.05,22.47,0.5,5.4,5.9,94.5,(9999.0)
"HCB003",1/13/2015,,23.5,29.27,10.03,22.48,0.5,5.4,5.8,94.5,(9999.0)
"HCB003",1/13/2015,,24.0,29.29,10.01,22.49,0.5,5.4,5.8,94.5,(9999.0)
"HCB003",1/13/2015,,24.5,29.31,10.03,22.51,0.5,5.3,5.8,94.3,(9999.0)
"HCB003",1/13/2015,,25.0,29.32,10.03,22.51,0.5,5.3,5.8,94.3,(9999.0)
"HCB003",1/13/2015,,25.5,29.32,10.04,22.52,0.5,5.3,5.8,94.2,(9999.0)
"HCB003",1/13/2015,,26.0,29.34,10.05,22.52,0.5,5.3,5.8,94.2,(9999.0)
"HCB003",1/13/2015,,26.5,29.35,10.06,22.53,0.5,5.3,5.8,94.1,(9999.0)
"HCB003",1/13/2015,,27.0,29.36,10.07,22.54,0.5,5.3,5.8,94.1,(9999.0)
"HCB003",1/13/2015,,27.5,29.38,10.10,22.55,0.5,5.3,5.7,94.1,(9999.0)
"HCB003",1/13/2015,,28.0,29.39,10.11,22.56,0.5,5.2,5.7,94.2,(9999.0)
