"station", date, time, depth (meters), salinity (psu), temperature (centigrade), density (sigma t), chlorophyll raw (ug/l), dissolved oxygen (mg/l) raw, dissolved oxygen (mg/l) adjusted, light transmission (%), pH
"EAP001",1/20/2015,,180.0,29.55,9.46,22.78,0.4,6.5,7.1,83.2,(9999.0)
"EAP001",1/20/2015,,180.5,29.55,9.46,22.78,0.4,6.5,7.1,83.5,(9999.0)
"EAP001",1/20/2015,,181.0,29.55,9.46,22.78,0.5,6.5,7.1,83.9,(9999.0)
"EAP001",1/20/2015,,181.5,29.55,9.46,22.79,0.5,6.5,7.1,83.8,(9999.0)
"EAP001",1/20/2015,,182.0,29.55,9.46,22.79,0.5,6.5,7.1,84.1,(9999.0)
"EAP001",1/20/2015,,182.5,29.55,9.46,22.79,0.5,6.5,7.1,83.7,(9999.0)
"EAP001",1/20/2015,,183.0,29.55,9.46,22.79,0.5,6.5,7.1,83.9,(9999.0)
"EAP001",1/20/2015,,183.5,29.55,9.46,22.79,0.5,6.5,7.1,83.6,(9999.0)
"EAP001",1/20/2015,,184.0,29.55,9.46,22.79,0.5,6.5,7.1,83.3,(9999.0)
"EAP001",1/20/2015,,184.5,29.55,9.46,22.79,0.5,6.5,7.1,82.9,(9999.0)
"EAP001",1/20/2015,,185.0,29.56,9.46,22.79,0.5,6.5,7.1,82.1,(9999.0)
"EAP001",1/20/2015,,185.5,29.56,9.46,22.79,0.5,6.5,7.1,81.2,(9999.0)
"EAP001",1/20/2015,,186.0,29.56,9.46,22.79,0.5,6.5,7.1,81.5,(9999.0)
"EAP001",1/20/2015,,186.5,29.56,9.46,22.79,0.5,6.5,7.1,80.8,(9999.0)
"EAP001",1/20/2015,,187.0,29.56,9.46,22.80,0.5,6.5,7.1,80.6,(9999.0)
"EAP001",1/20/2015,,187.5,29.56,9.46,22.80,0.5,6.5,7.1,80.1,(9999.0)
"EAP001",1/20/2015,,188.0,29.56,9.46,22.80,0.5,6.5,7.1,79.6,(9999.0)
"EAP001",1/20/2015,,188.5,29.56,9.46,22.80,0.5,6.5,7.1,80.2,(9999.0)
